Scrap_date;Scrap_time;Country_from;Country_to;Flight_id;There_or_Back;Flight_date;Airline;Change;Price;Depart_hour;Depart_from;Arrival_hour;Arrive_to
2019-05-09;21:18;Austria;Austria;1;There;14/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;1;There;14/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;1;Back;21/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;1;Back;21/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;2;There;09/06/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;2;There;09/06/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;2;Back;16/06/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;2;Back;16/06/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;3;There;07/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;3;There;07/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;3;Back;14/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;3;Back;14/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;4;There;30/06/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;4;There;30/06/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;4;Back;07/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;4;Back;07/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;5;There;19/05/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;5;There;19/05/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;5;Back;26/05/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;5;Back;26/05/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;6;There;21/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;6;There;21/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;6;Back;28/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;6;Back;28/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;7;There;23/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;7;There;23/07/19;Laudamotion;1;9.99;21:25;Rome FCORome (Fiumicino) FCO;23:05;Vienna VIE
2019-05-09;21:18;Austria;Austria;7;Back;28/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;7;Back;28/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;8;There;24/07/19;Laudamotion;1;9.99;05:45;Vienna VIE;07:25;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;8;There;24/07/19;Laudamotion;1;9.99;21:25;Rome FCORome (Fiumicino) FCO;23:05;Vienna VIE
2019-05-09;21:18;Austria;Austria;8;Back;28/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;8;Back;28/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;9;There;15/05/19;Laudamotion;1;9.99;12:30;Vienna VIE;14:55;Palma Mall PMI OE122
2019-05-09;21:18;Austria;Austria;9;There;15/05/19;Laudamotion;1;9.99;16:00;Palma Mall PMI;18:20;Vienna VIE
2019-05-09;21:18;Austria;Austria;9;Back;19/05/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;9;Back;19/05/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;10;There;01/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;10;There;01/07/19;Laudamotion;1;9.99;21:25;Rome FCORome (Fiumicino) FCO;23:05;Vienna VIE
2019-05-09;21:18;Austria;Austria;10;Back;07/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;10;Back;07/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;11;There;01/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;11;There;01/07/19;Laudamotion;1;9.99;08:55;Rome FCORome (Fiumicino) FCO;10:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;11;Back;07/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;11;Back;07/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;12;There;07/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;12;There;07/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;12;Back;12/07/19;Laudamotion;1;9.99;06:35;Vienna VIE;08:15;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;12;Back;12/07/19;Laudamotion;1;9.99;21:25;Rome FCORome (Fiumicino) FCO;23:05;Vienna VIE
2019-05-09;21:18;Austria;Austria;13;There;30/06/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;13;There;30/06/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;13;Back;08/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;13;Back;08/07/19;Laudamotion;1;9.99;08:55;Rome FCORome (Fiumicino) FCO;10:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;14;There;13/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;14;There;13/07/19;Laudamotion;1;9.99;08:50;Rome FCORome (Fiumicino) FCO;10:30;Vienna VIE
2019-05-09;21:18;Austria;Austria;14;Back;21/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;14;Back;21/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;15;There;30/06/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;15;There;30/06/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;15;Back;06/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;15;Back;06/07/19;Laudamotion;1;9.99;08:50;Rome FCORome (Fiumicino) FCO;10:30;Vienna VIE
2019-05-09;21:18;Austria;Austria;16;There;07/07/19;Laudamotion;1;9.99;20:45;Vienna VIE;21:45;Krakow KRK OE1304
2019-05-09;21:18;Austria;Austria;16;There;07/07/19;Laudamotion;1;9.07;22:40;Krakow KRK;23:40;Vienna VIE
2019-05-09;21:18;Austria;Austria;16;Back;13/07/19;Laudamotion;1;9.99;06:20;Vienna VIE;08:00;Rome FCORome (Fiumicino) FCO OE1308
2019-05-09;21:18;Austria;Austria;16;Back;13/07/19;Laudamotion;1;9.99;08:50;Rome FCORome (Fiumicino) FCO;10:30;Vienna VIE
2019-05-09;21:18;Austria;Austria;17;There;14/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;17;There;14/05/19;easyJet;1;21.75;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;17;Back;21/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;17;Back;21/05/19;easyJet;1;15.69;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;18;There;14/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;18;There;14/05/19;easyJet;1;21.75;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;18;Back;21/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;18;Back;21/05/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;19;There;21/05/19;easyJet;1;9.79;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;19;There;21/05/19;easyJet;1;26.29;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;19;Back;28/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;19;Back;28/05/19;easyJet;1;13.67;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;20;There;21/05/19;easyJet;1;9.79;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;20;There;21/05/19;easyJet;1;26.29;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;20;Back;28/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;20;Back;28/05/19;easyJet;1;13.67;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;21;There;21/05/19;easyJet;1;9.79;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;21;There;21/05/19;easyJet;1;26.29;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;21;Back;28/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;21;Back;28/05/19;easyJet;1;13.67;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;22;There;21/05/19;easyJet;1;9.79;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;22;There;21/05/19;easyJet;1;26.29;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;22;Back;28/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;22;Back;28/05/19;easyJet;1;13.67;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;23;There;14/05/19;easyJet;1;14.33;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;23;There;14/05/19;easyJet;1;21.75;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;23;Back;21/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;23;Back;21/05/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;24;There;14/05/19;easyJet;1;14.33;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;24;There;14/05/19;easyJet;1;21.75;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;24;Back;21/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;24;Back;21/05/19;easyJet;1;15.69;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;25;There;16/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;25;There;16/05/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;25;Back;23/05/19;easyJet;1;5.24;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;25;Back;23/05/19;easyJet;1;22.76;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;26;There;28/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;26;There;28/05/19;easyJet;1;13.67;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;26;Back;04/06/19;easyJet;1;18.88;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;26;Back;04/06/19;easyJet;1;22.76;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;27;There;28/05/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;27;There;28/05/19;easyJet;1;13.67;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;27;Back;04/06/19;easyJet;1;18.88;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;27;Back;04/06/19;easyJet;1;22.76;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;28;There;17/09/19;easyJet;1;14.33;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;28;There;17/09/19;easyJet;1;23.77;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;28;Back;24/09/19;easyJet;1;6.25;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;28;Back;24/09/19;easyJet;1;18.21;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;29;There;31/05/19;Laudamotion;1;29.57;05:30;Vienna VIE;07:55;Palma Mall PMI OE500
2019-05-09;21:18;Austria;Austria;29;There;31/05/19;Laudamotion;1;9.99;12:40;Palma Mall PMI;14:45;Salzburg SZG
2019-05-09;21:18;Austria;Austria;29;Back;05/06/19;Laudamotion;1;24.99;15:20;Salzburg SZG;17:20;Palma Mall PMI OE542
2019-05-09;21:18;Austria;Austria;29;Back;05/06/19;Laudamotion;1;19.99;20:40;Palma Mall PMI;23:00;Vienna VIE
2019-05-09;21:18;Austria;Austria;30;There;13/06/19;easyJet;1;21.40;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;30;There;13/06/19;easyJet;1;13.67;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;30;Back;18/06/19;easyJet;1;16.86;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;30;Back;18/06/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;31;There;15/10/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;31;There;15/10/19;easyJet;1;20.74;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;31;Back;22/10/19;easyJet;1;21.40;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;31;Back;22/10/19;easyJet;1;20.74;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;32;There;16/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;32;There;16/05/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;32;Back;21/05/19;easyJet;1;19.89;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;32;Back;21/05/19;easyJet;1;15.69;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;33;There;16/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;33;There;16/05/19;easyJet;1;20.74;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;33;Back;21/05/19;easyJet;1;19.89;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;33;Back;21/05/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;34;There;31/05/19;Laudamotion;1;29.57;05:30;Vienna VIE;07:55;Palma Mall PMI OE500
2019-05-09;21:18;Austria;Austria;34;There;31/05/19;Laudamotion;1;9.99;12:40;Palma Mall PMI;14:45;Salzburg SZG
2019-05-09;21:18;Austria;Austria;34;Back;04/06/19;Laudamotion;1;24.99;15:20;Salzburg SZG;17:20;Palma Mall PMI OE542
2019-05-09;21:18;Austria;Austria;34;Back;04/06/19;Eurowings;1;24.99;19:40;Palma Mall PMI;22:10;Vienna VIE
2019-05-09;21:18;Austria;Austria;35;There;08/10/19;easyJet;1;21.40;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;35;There;08/10/19;easyJet;1;22.76;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;35;Back;15/10/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;35;Back;15/10/19;easyJet;1;20.74;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;36;There;18/06/19;easyJet;1;18.88;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;36;There;18/06/19;easyJet;1;22.76;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;36;Back;25/06/19;easyJet;1;13.32;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;36;Back;25/06/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;37;There;18/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;37;There;18/05/19;easyJet;1;30.84;08:30;Berlin TXLBerlin (Tegel) TXL;09:50;Graz GRZ
2019-05-09;21:18;Austria;Austria;37;Back;23/05/19;easyJet;1;5.24;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;37;Back;23/05/19;easyJet;1;22.76;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;38;There;20/08/19;easyJet;1;11.81;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;38;There;20/08/19;easyJet;1;18.21;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;38;Back;27/08/19;easyJet;1;23.42;11:25;Vienna VIE;12:45;Berlin TXLBerlin (Tegel) TXL U25844
2019-05-09;21:18;Austria;Austria;38;Back;27/08/19;easyJet;1;18.21;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;39;There;20/08/19;easyJet;1;11.81;17:00;Graz GRZ;18:25;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;39;There;20/08/19;easyJet;1;18.21;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-09;21:18;Austria;Austria;39;Back;27/08/19;easyJet;1;23.42;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;39;Back;27/08/19;easyJet;1;18.21;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;40;There;18/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;40;There;18/05/19;easyJet;1;30.84;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;40;Back;23/05/19;easyJet;1;13.32;09:50;Innsbruck INN;11:20;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;40;Back;23/05/19;easyJet;1;15.69;17:10;Berlin TXLBerlin (Tegel) TXL;18:30;Vienna VIE
2019-05-09;21:18;Austria;Austria;41;There;16/05/19;easyJet;1;13.32;09:50;Innsbruck INN;11:20;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;41;There;16/05/19;easyJet;1;22.76;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;41;Back;21/05/19;easyJet;1;9.79;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-09;21:18;Austria;Austria;41;Back;21/05/19;easyJet;1;26.29;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;42;There;16/05/19;easyJet;1;13.32;09:50;Innsbruck INN;11:20;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;42;There;16/05/19;easyJet;1;22.76;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-09;21:18;Austria;Austria;42;Back;21/05/19;easyJet;1;9.79;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;42;Back;21/05/19;easyJet;1;26.29;10:45;Berlin TXLBerlin (Tegel) TXL;12:15;Innsbruck INN
2019-05-09;21:18;Austria;Austria;43;There;15/08/19;easyJet;1;9.79;08:35;Graz GRZ;10:00;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;43;There;15/08/19;easyJet;1;18.21;18:45;Berlin TXLBerlin (Tegel) TXL;20:05;Vienna VIE
2019-05-09;21:18;Austria;Austria;43;Back;20/08/19;easyJet;1;23.42;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;43;Back;20/08/19;easyJet;1;21.75;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;44;There;15/08/19;easyJet;1;9.79;08:35;Graz GRZ;10:00;Berlin TXLBerlin (Tegel) TXL U25728
2019-05-09;21:18;Austria;Austria;44;There;15/08/19;easyJet;1;18.21;17:10;Berlin TXLBerlin (Tegel) TXL;18:30;Vienna VIE
2019-05-09;21:18;Austria;Austria;44;Back;20/08/19;easyJet;1;23.42;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-09;21:18;Austria;Austria;44;Back;20/08/19;easyJet;1;21.75;15:00;Berlin TXLBerlin (Tegel) TXL;16:20;Graz GRZ
2019-05-09;21:18;Austria;Austria;45;There;24/10/19;easyJet;1;25.95;13:50;Salzburg SZG;15:10;Berlin SXFBerlin (Schonefeld) SXF U24796
2019-05-09;21:18;Austria;Austria;45;There;24/10/19;easyJet;1;13.67;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-09;21:18;Austria;Austria;45;Back;30/10/19;easyJet;1;16.49;08:55;Vienna VIE;10:10;Berlin SXFBerlin (Schonefeld) SXF U24732
2019-05-09;21:18;Austria;Austria;45;Back;30/10/19;easyJet;1;17.87;14:05;Berlin SXFBerlin (Schonefeld) SXF;15:15;Salzburg SZG
2019-05-09;21:18;Austria;Austria;46;There;15/10/19;easyJet;1;5.24;12:55;Innsbruck INN;14:25;Berlin TXLBerlin (Tegel) TXL U25746
2019-05-09;21:18;Austria;Austria;46;There;15/10/19;easyJet;1;20.74;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
